exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti
bot->ton,42,stat_13x13,3,0.158,0.6016883545539696,3,96,True,0.1683
bot->ton,42,martingala,3,0.158,0.9427081062698481,1,32,True,0.1683
bot->ton,42,stat_13x13_adaptive,3,0.158,0.6931024710000167,3,96,True,0.1683
bot->ton,42,statico,4,0.211,0.9396232886155882,0,0,True,0.20595
bot->ton,42,ogni_batch,4,0.211,0.5988393435729157,4,128,True,0.20595
bot->ton,42,su_innesco,4,0.211,0.6854857195053013,1,32,True,0.20595
bot->ton,42,oracolo,4,0.211,0.9279658826124723,4,128,True,0.20595
bot->ton,42,stat_13x13,4,0.211,0.7708981062747315,4,128,True,0.20595
bot->ton,42,martingala,4,0.211,0.6022353989438707,2,64,True,0.20595
bot->ton,42,stat_13x13_adaptive,4,0.211,0.7761916785010133,4,128,True,0.20595
bot->ton,42,statico,5,0.263,0.9321596887803678,0,0,True,0.24375
bot->ton,42,ogni_batch,5,0.263,0.8398084482411896,5,160,True,0.24375
bot->ton,42,su_innesco,5,0.263,0.8425837057530645,2,64,True,0.24375
bot->ton,42,oracolo,5,0.263,0.9517425245927174,5,160,True,0.24375
bot->ton,42,stat_13x13,5,0.263,0.7350972631074357,5,160,True,0.24375
bot->ton,42,martingala,5,0.263,0.8404488922823916,3,96,True,0.24375
bot->ton,42,stat_13x13_adaptive,5,0.263,0.7668074409658789,5,160,True,0.24375
bot->ton,42,statico,6,0.316,0.9259974607436811,0,0,True,0.28635
bot->ton,42,ogni_batch,6,0.316,0.8600388185161403,6,192,True,0.28635
bot->ton,42,su_innesco,6,0.316,0.8579235012550347,3,96,True,0.28635
bot->ton,42,oracolo,6,0.316,0.923594652968303,6,192,True,0.28635
bot->ton,42,stat_13x13,6,0.316,0.6568494250189715,6,192,True,0.28635
bot->ton,42,martingala,6,0.316,0.8609034790730254,4,128,True,0.28635
bot->ton,42,stat_13x13_adaptive,6,0.316,0.5013579183935556,6,192,True,0.28635
bot->ton,42,statico,7,0.368,0.9099768805555231,0,0,True,0.32395
bot->ton,42,ogni_batch,7,0.368,0.87250381687723,7,224,True,0.32395
bot->ton,42,su_innesco,7,0.368,0.867902747366735,4,128,True,0.32395
bot->ton,42,oracolo,7,0.368,0.9272408676353261,7,224,True,0.32395
bot->ton,42,stat_13x13,7,0.368,0.7273585756104411,7,224,True,0.32395
bot->ton,42,martingala,7,0.368,0.86982950770302,5,160,True,0.32395
bot->ton,42,stat_13x13_adaptive,7,0.368,0.7619421528431096,7,224,True,0.32395
bot->ton,42,statico,8,0.421,0.9031989227898413,0,0,True,0.36185
bot->ton,42,ogni_batch,8,0.421,0.868833931275931,8,256,True,0.36185
bot->ton,42,su_innesco,8,0.421,0.9557601748045361,5,160,True,0.36185
bot->ton,42,oracolo,8,0.421,0.9355611377043852,8,256,True,0.36185
bot->ton,42,stat_13x13,8,0.421,0.768853350423516,8,256,True,0.36185
bot->ton,42,martingala,8,0.421,0.8616957563776031,6,192,True,0.36185
bot->ton,42,stat_13x13_adaptive,8,0.421,0.6457864739500909,8,256,True,0.36185
bot->ton,42,statico,9,0.474,0.8913383258502872,0,0,True,0.40415
bot->ton,42,ogni_batch,9,0.474,0.9467613933095216,9,288,True,0.40415
bot->ton,42,su_innesco,9,0.474,0.9429579354121889,6,192,True,0.40415
bot->ton,42,oracolo,9,0.474,0.943098819771837,9,288,True,0.40415
bot->ton,42,stat_13x13,9,0.474,0.7732750099248771,9,288,True,0.40415
bot->ton,42,martingala,9,0.474,0.9378065809121721,7,224,True,0.40415
bot->ton,42,stat_13x13_adaptive,9,0.474,0.6051838431001137,9,288,True,0.40415
bot->ton,42,statico,10,0.526,0.883258772675624,0,0,True,0.44415
bot->ton,42,ogni_batch,10,0.526,0.9405015404615564,10,320,True,0.44415
bot->ton,42,su_innesco,10,0.526,0.9450462725292033,7,224,True,0.44415
bot->ton,42,oracolo,10,0.526,0.9441862426687107,10,320,True,0.44415
bot->ton,42,stat_13x13,10,0.526,0.7965443239844483,10,320,True,0.44415
bot->ton,42,martingala,10,0.526,0.9346439413584993,8,256,True,0.44415
bot->ton,42,stat_13x13_adaptive,10,0.526,0.6278957906396191,10,320,True,0.44415
bot->ton,42,statico,11,0.579,0.869780278407039,0,0,True,0.47865
bot->ton,42,ogni_batch,11,0.579,0.9262914901999408,11,352,True,0.47865
bot->ton,42,su_innesco,11,0.579,0.9346679142453791,8,256,True,0.47865
bot->ton,42,oracolo,11,0.579,0.9338438556748416,11,352,True,0.47865
bot->ton,42,stat_13x13,11,0.579,0.7887250073869793,11,352,True,0.47865
bot->ton,42,martingala,11,0.579,0.9249573196756296,9,288,True,0.47865
bot->ton,42,stat_13x13_adaptive,11,0.579,0.6206564562198364,11,352,True,0.47865
bot->ton,42,statico,12,0.632,0.857763132851161,0,0,True,0.52295
bot->ton,42,ogni_batch,12,0.632,0.9142050501205431,12,384,True,0.52295
bot->ton,42,su_innesco,12,0.632,0.919676278391067,9,288,True,0.52295
bot->ton,42,oracolo,12,0.632,0.9338979824895318,12,384,True,0.52295
bot->ton,42,stat_13x13,12,0.632,0.7901717738865626,12,384,True,0.52295
bot->ton,42,martingala,12,0.632,0.9132724273569344,10,320,True,0.52295
bot->ton,42,stat_13x13_adaptive,12,0.632,0.6249801738358076,12,384,True,0.52295
bot->ton,42,statico,13,0.684,0.846715949692102,0,0,True,0.5604
bot->ton,42,ogni_batch,13,0.684,0.9097683814762073,13,416,True,0.5604
bot->ton,42,su_innesco,13,0.684,0.9180300935414889,10,320,True,0.5604
bot->ton,42,oracolo,13,0.684,0.9369492284962927,13,416,True,0.5604
bot->ton,42,stat_13x13,13,0.684,0.7711766412715712,13,416,True,0.5604
bot->ton,42,martingala,13,0.684,0.9111720009723341,11,352,True,0.5604
bot->ton,42,stat_13x13_adaptive,13,0.684,0.6026496580901562,13,416,True,0.5604
bot->ton,42,statico,14,0.737,0.8363501850106854,0,0,True,0.59895
bot->ton,42,ogni_batch,14,0.737,0.9051031111214154,14,448,True,0.59895
bot->ton,42,su_innesco,14,0.737,0.915148182085454,11,352,True,0.59895
bot->ton,42,oracolo,14,0.737,0.9347932614776967,14,448,True,0.59895
bot->ton,42,stat_13x13,14,0.737,0.7788228848816684,14,448,True,0.59895
bot->ton,42,martingala,14,0.737,0.9063405357222163,12,384,True,0.59895
bot->ton,42,stat_13x13_adaptive,14,0.737,0.6137882037062923,14,448,True,0.59895
bot->ton,42,statico,15,0.789,0.8199421980710953,0,0,True,0.6364
bot->ton,42,ogni_batch,15,0.789,0.9167611109729097,15,480,True,0.6364
bot->ton,42,su_innesco,15,0.789,0.9120074376799105,12,384,True,0.6364
bot->ton,42,oracolo,15,0.789,0.9359605900131585,15,480,True,0.6364
bot->ton,42,stat_13x13,15,0.789,0.7749243498346572,15,480,True,0.6364
bot->ton,42,martingala,15,0.789,0.9169861665207107,13,416,True,0.6364
bot->ton,42,stat_13x13_adaptive,15,0.789,0.7426074123879537,15,480,True,0.6364
bot->ton,42,statico,16,0.842,0.8120342929453127,0,0,True,0.6874
bot->ton,42,ogni_batch,16,0.842,0.9192060800762774,16,512,True,0.6874
bot->ton,42,su_innesco,16,0.842,0.9145798701320682,13,416,True,0.6874
bot->ton,42,oracolo,16,0.842,0.9287646387323365,16,512,True,0.6874
bot->ton,42,stat_13x13,16,0.842,0.7794581546437891,16,512,True,0.6874
bot->ton,42,martingala,16,0.842,0.9159606611008164,14,448,True,0.6874
bot->ton,42,stat_13x13_adaptive,16,0.842,0.7469988396651781,16,512,True,0.6874
bot->ton,42,statico,17,0.895,0.797886586599837,0,0,True,0.71615
bot->ton,42,ogni_batch,17,0.895,0.9121908517739323,17,544,True,0.71615
bot->ton,42,su_innesco,17,0.895,0.9108445817759093,14,448,True,0.71615
bot->ton,42,oracolo,17,0.895,0.9345592617425293,17,544,True,0.71615
bot->ton,42,stat_13x13,17,0.895,0.8417607158425051,17,544,True,0.71615
bot->ton,42,martingala,17,0.895,0.9120729550514612,15,480,True,0.71615
bot->ton,42,stat_13x13_adaptive,17,0.895,0.7469401352926798,17,544,True,0.71615
bot->ton,42,statico,18,0.947,0.7874810783285799,0,0,True,0.7595
bot->ton,42,ogni_batch,18,0.947,0.9087619894466157,18,576,True,0.7595
bot->ton,42,su_innesco,18,0.947,0.9081172665051179,15,480,True,0.7595
bot->ton,42,oracolo,18,0.947,0.9300133263030517,18,576,True,0.7595
bot->ton,42,stat_13x13,18,0.947,0.78868650642294,18,576,True,0.7595
bot->ton,42,martingala,18,0.947,0.9083148994218364,16,512,True,0.7595
bot->ton,42,stat_13x13_adaptive,18,0.947,0.7931736765532358,18,576,True,0.7595
bot->ton,42,statico,19,1.0,0.7679379532309527,0,0,True,0.79815
bot->ton,42,ogni_batch,19,1.0,0.9053861280515404,19,608,True,0.79815
bot->ton,42,su_innesco,19,1.0,0.90412783985271,16,512,True,0.79815
bot->ton,42,oracolo,19,1.0,0.9275571382612922,19,608,True,0.79815
bot->ton,42,stat_13x13,19,1.0,0.7724280296752684,19,608,True,0.79815
bot->ton,42,martingala,19,1.0,0.9046522542647405,17,544,True,0.79815
bot->ton,42,stat_13x13_adaptive,19,1.0,0.7435532053272873,19,608,True,0.79815
bot->ton,43,statico,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,ogni_batch,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,su_innesco,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,oracolo,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,stat_13x13,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,martingala,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,stat_13x13_adaptive,0,0.0,0.98655,0,0,False,0.01815
bot->ton,43,statico,1,0.053,0.9624451362053337,0,0,False,0.04945
bot->ton,43,ogni_batch,1,0.053,0.9624451362053337,1,32,False,0.04945
bot->ton,43,su_innesco,1,0.053,0.9624451362053337,0,0,False,0.04945
bot->ton,43,oracolo,1,0.053,0.9624451362053337,1,32,False,0.04945
bot->ton,43,stat_13x13,1,0.053,0.5,1,32,False,0.04945
bot->ton,43,martingala,1,0.053,0.9624451362053337,0,0,False,0.04945
bot->ton,43,stat_13x13_adaptive,1,0.053,0.5,1,32,False,0.04945
bot->ton,43,statico,2,0.105,0.945989363653035,0,0,False,0.08465
bot->ton,43,ogni_batch,2,0.105,0.7146524848707134,2,64,False,0.08465
bot->ton,43,su_innesco,2,0.105,0.945989363653035,0,0,False,0.08465
bot->ton,43,oracolo,2,0.105,0.9275163518552478,2,64,False,0.08465
bot->ton,43,stat_13x13,2,0.105,0.6635882388899077,2,64,False,0.08465
bot->ton,43,martingala,2,0.105,0.6883232471422459,1,32,False,0.08465
bot->ton,43,stat_13x13_adaptive,2,0.105,0.6067718075676998,2,64,False,0.08465
bot->ton,43,statico,3,0.158,0.9300488542928673,0,0,False,0.11625
bot->ton,43,ogni_batch,3,0.158,0.7282734744624089,3,96,False,0.11625
bot->ton,43,su_innesco,3,0.158,0.9300488542928673,0,0,False,0.11625
bot->ton,43,oracolo,3,0.158,0.9108324371199416,3,96,False,0.11625
bot->ton,43,stat_13x13,3,0.158,0.5899207011526945,3,96,False,0.11625
bot->ton,43,martingala,3,0.158,0.794678812308677,2,64,False,0.11625
bot->ton,43,stat_13x13_adaptive,3,0.158,0.6326802228088094,3,96,False,0.11625
bot->ton,43,statico,4,0.211,0.9170357407636478,0,0,True,0.14955
bot->ton,43,ogni_batch,4,0.211,0.889950330630563,4,128,True,0.14955
bot->ton,43,su_innesco,4,0.211,0.9170357407636478,0,0,True,0.14955
bot->ton,43,oracolo,4,0.211,0.8927701294952861,4,128,True,0.14955
bot->ton,43,stat_13x13,4,0.211,0.5899742416194308,4,128,True,0.14955
bot->ton,43,martingala,4,0.211,0.8886107695255558,3,96,True,0.14955
bot->ton,43,stat_13x13_adaptive,4,0.211,0.6410280431634784,4,128,True,0.14955
bot->ton,43,statico,5,0.263,0.904071155645562,0,0,True,0.1792
bot->ton,43,ogni_batch,5,0.263,0.902634400819816,5,160,True,0.1792
bot->ton,43,su_innesco,5,0.263,0.904071155645562,1,32,True,0.1792
bot->ton,43,oracolo,5,0.263,0.8967704669065345,5,160,True,0.1792
bot->ton,43,stat_13x13,5,0.263,0.5954465689805166,5,160,True,0.1792
bot->ton,43,martingala,5,0.263,0.904275000345093,4,128,True,0.1792
bot->ton,43,stat_13x13_adaptive,5,0.263,0.6593651647174017,5,160,True,0.1792
bot->ton,43,statico,6,0.316,0.8765866570414487,0,0,True,0.21545
bot->ton,43,ogni_batch,6,0.316,0.8892531963155231,6,192,True,0.21545
bot->ton,43,su_innesco,6,0.316,0.8765866570414487,2,64,True,0.21545
bot->ton,43,oracolo,6,0.316,0.88166661358642,6,192,True,0.21545
bot->ton,43,stat_13x13,6,0.316,0.6920140768814294,6,192,True,0.21545
bot->ton,43,martingala,6,0.316,0.8953016904289237,5,160,True,0.21545
bot->ton,43,stat_13x13_adaptive,6,0.316,0.7714875916076591,6,192,True,0.21545
bot->ton,43,statico,7,0.368,0.8660271178758923,0,0,True,0.2485
bot->ton,43,ogni_batch,7,0.368,0.8802010550037139,7,224,True,0.2485
bot->ton,43,su_innesco,7,0.368,0.6548079465196208,3,96,True,0.2485
bot->ton,43,oracolo,7,0.368,0.8475702181767824,7,224,True,0.2485
bot->ton,43,stat_13x13,7,0.368,0.7215064017826793,7,224,True,0.2485
bot->ton,43,martingala,7,0.368,0.8906991602774735,6,192,True,0.2485
bot->ton,43,stat_13x13_adaptive,7,0.368,0.7713301481789225,7,224,True,0.2485
bot->ton,43,statico,8,0.421,0.8513310214707943,0,0,True,0.28235
bot->ton,43,ogni_batch,8,0.421,0.8877160588505473,8,256,True,0.28235
bot->ton,43,su_innesco,8,0.421,0.7997728361616602,4,128,True,0.28235
bot->ton,43,oracolo,8,0.421,0.8476658241509215,8,256,True,0.28235
bot->ton,43,stat_13x13,8,0.421,0.7341607469886463,8,256,True,0.28235
bot->ton,43,martingala,8,0.421,0.8921599958233457,7,224,True,0.28235
bot->ton,43,stat_13x13_adaptive,8,0.421,0.7780741373354204,8,256,True,0.28235
bot->ton,43,statico,9,0.474,0.8289593126274202,0,0,True,0.3143
bot->ton,43,ogni_batch,9,0.474,0.8827733176213954,9,288,True,0.3143
bot->ton,43,su_innesco,9,0.474,0.8823499475959933,5,160,True,0.3143
bot->ton,43,oracolo,9,0.474,0.8943771149201032,9,288,True,0.3143
bot->ton,43,stat_13x13,9,0.474,0.7319282142307914,9,288,True,0.3143
bot->ton,43,martingala,9,0.474,0.8919815384729404,8,256,True,0.3143
bot->ton,43,stat_13x13_adaptive,9,0.474,0.7723178381756859,9,288,True,0.3143
bot->ton,43,statico,10,0.526,0.8067963702901527,0,0,True,0.35005
bot->ton,43,ogni_batch,10,0.526,0.9358363829866687,10,320,True,0.35005
bot->ton,43,su_innesco,10,0.526,0.9448000298741551,6,192,True,0.35005
bot->ton,43,oracolo,10,0.526,0.8859208708316217,10,320,True,0.35005
bot->ton,43,stat_13x13,10,0.526,0.7408253668919675,10,320,True,0.35005
bot->ton,43,martingala,10,0.526,0.8831178348706076,9,288,True,0.35005
bot->ton,43,stat_13x13_adaptive,10,0.526,0.7714342395160387,10,320,True,0.35005
bot->ton,43,statico,11,0.579,0.7910042697549278,0,0,True,0.37895
bot->ton,43,ogni_batch,11,0.579,0.9443523926503397,11,352,True,0.37895
bot->ton,43,su_innesco,11,0.579,0.8807221818364124,7,224,True,0.37895
bot->ton,43,oracolo,11,0.579,0.9240827547021616,11,352,True,0.37895
bot->ton,43,stat_13x13,11,0.579,0.7400834732910535,11,352,True,0.37895
bot->ton,43,martingala,11,0.579,0.8822402008706623,10,320,True,0.37895
bot->ton,43,stat_13x13_adaptive,11,0.579,0.7696331436592886,11,352,True,0.37895
bot->ton,43,statico,12,0.632,0.7716519846371028,0,0,True,0.4146
bot->ton,43,ogni_batch,12,0.632,0.9350763807285547,12,384,True,0.4146
bot->ton,43,su_innesco,12,0.632,0.883978383110277,8,256,True,0.4146
bot->ton,43,oracolo,12,0.632,0.9272263582520367,12,384,True,0.4146
bot->ton,43,stat_13x13,12,0.632,0.6629916245396257,12,384,True,0.4146
bot->ton,43,martingala,12,0.632,0.8867195324884265,11,352,True,0.4146
bot->ton,43,stat_13x13_adaptive,12,0.632,0.7740445508245333,12,384,True,0.4146
bot->ton,43,statico,13,0.684,0.7448150917781065,0,0,True,0.452
bot->ton,43,ogni_batch,13,0.684,0.9422348057489291,13,416,True,0.452
bot->ton,43,su_innesco,13,0.684,0.876711876607259,9,288,True,0.452
bot->ton,43,oracolo,13,0.684,0.927039435773974,13,416,True,0.452
bot->ton,43,stat_13x13,13,0.684,0.737603382074038,13,416,True,0.452
bot->ton,43,martingala,13,0.684,0.8782702302518094,12,384,True,0.452
bot->ton,43,stat_13x13_adaptive,13,0.684,0.7689614145931198,13,416,True,0.452
bot->ton,43,statico,14,0.737,0.7296723485689287,0,0,True,0.4796
bot->ton,43,ogni_batch,14,0.737,0.8766977463755548,14,448,True,0.4796
bot->ton,43,su_innesco,14,0.737,0.8734581785566062,10,320,True,0.4796
bot->ton,43,oracolo,14,0.737,0.9335173703328822,14,448,True,0.4796
bot->ton,43,stat_13x13,14,0.737,0.739095612560092,14,448,True,0.4796
bot->ton,43,martingala,14,0.737,0.9378315360242936,13,416,True,0.4796
bot->ton,43,stat_13x13_adaptive,14,0.737,0.7763080957089308,14,448,True,0.4796
bot->ton,43,statico,15,0.789,0.7098383053582679,0,0,True,0.51075
bot->ton,43,ogni_batch,15,0.789,0.9397169532865385,15,480,True,0.51075
bot->ton,43,su_innesco,15,0.789,0.9436852534996913,11,352,True,0.51075
bot->ton,43,oracolo,15,0.789,0.9262367132277882,15,480,True,0.51075
bot->ton,43,stat_13x13,15,0.789,0.7495491792903911,15,480,True,0.51075
bot->ton,43,martingala,15,0.789,0.9344979829038713,14,448,True,0.51075
bot->ton,43,stat_13x13_adaptive,15,0.789,0.7759552663103608,15,480,True,0.51075
bot->ton,43,statico,16,0.842,0.6855529009143466,0,0,True,0.5451
bot->ton,43,ogni_batch,16,0.842,0.9353297305104533,16,512,True,0.5451
bot->ton,43,su_innesco,16,0.842,0.9356094457751084,12,384,True,0.5451
bot->ton,43,oracolo,16,0.842,0.9027112445787144,16,512,True,0.5451
bot->ton,43,stat_13x13,16,0.842,0.7427823180835229,16,512,True,0.5451
bot->ton,43,martingala,16,0.842,0.9339960992822438,15,480,True,0.5451
bot->ton,43,stat_13x13_adaptive,16,0.842,0.76563797648135,16,512,True,0.5451
bot->ton,43,statico,17,0.895,0.6640056867905236,0,0,True,0.5761
bot->ton,43,ogni_batch,17,0.895,0.9226179994531978,17,544,True,0.5761
bot->ton,43,su_innesco,17,0.895,0.931690311413872,13,416,True,0.5761
bot->ton,43,oracolo,17,0.895,0.905496809600185,17,544,True,0.5761
bot->ton,43,stat_13x13,17,0.895,0.7376125589545198,17,544,True,0.5761
bot->ton,43,martingala,17,0.895,0.9263191692536386,16,512,True,0.5761
bot->ton,43,stat_13x13_adaptive,17,0.895,0.7717845907012486,17,544,True,0.5761
bot->ton,43,statico,18,0.947,0.6411248150020514,0,0,True,0.60885
bot->ton,43,ogni_batch,18,0.947,0.9146967132641698,18,576,True,0.60885
bot->ton,43,su_innesco,18,0.947,0.9266013770441357,14,448,True,0.60885
bot->ton,43,oracolo,18,0.947,0.9024506733192661,18,576,True,0.60885
bot->ton,43,stat_13x13,18,0.947,0.7497364695064768,18,576,True,0.60885
bot->ton,43,martingala,18,0.947,0.912720349041674,17,544,True,0.60885
bot->ton,43,stat_13x13_adaptive,18,0.947,0.7715458501846316,18,576,True,0.60885
bot->ton,43,statico,19,1.0,0.6148325724588932,0,0,True,0.64605
bot->ton,43,ogni_batch,19,1.0,0.9133278984335522,19,608,True,0.64605
bot->ton,43,su_innesco,19,1.0,0.9184938317807436,15,480,True,0.64605
bot->ton,43,oracolo,19,1.0,0.9151992725489253,19,608,True,0.64605
bot->ton,43,stat_13x13,19,1.0,0.7312526221892639,19,608,True,0.64605
bot->ton,43,martingala,19,1.0,0.9144694349145387,18,576,True,0.64605
bot->ton,43,stat_13x13_adaptive,19,1.0,0.7690024629988126,19,608,True,0.64605
bot->ton,44,statico,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,ogni_batch,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,su_innesco,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,oracolo,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,stat_13x13,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,martingala,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,stat_13x13_adaptive,0,0.0,0.9849,0,0,False,0.04435
bot->ton,44,statico,1,0.053,0.9682849593017939,0,0,False,0.08545
bot->ton,44,ogni_batch,1,0.053,0.9682849593017939,1,32,False,0.08545
bot->ton,44,su_innesco,1,0.053,0.9682849593017939,0,0,False,0.08545
bot->ton,44,oracolo,1,0.053,0.9682849593017939,1,32,False,0.08545
bot->ton,44,stat_13x13,1,0.053,0.49994937221547187,1,32,False,0.08545
bot->ton,44,martingala,1,0.053,0.9682849593017939,0,0,False,0.08545
bot->ton,44,stat_13x13_adaptive,1,0.053,0.49997468610773593,1,32,False,0.08545
bot->ton,44,statico,2,0.105,0.9553405190516384,0,0,False,0.12215
bot->ton,44,ogni_batch,2,0.105,0.9553405190516384,2,64,False,0.12215
bot->ton,44,su_innesco,2,0.105,0.9553405190516384,0,0,False,0.12215
bot->ton,44,oracolo,2,0.105,0.9389377228743729,2,64,False,0.12215
bot->ton,44,stat_13x13,2,0.105,0.6487546711080098,2,64,False,0.12215
bot->ton,44,martingala,2,0.105,0.9553405190516384,1,32,False,0.12215
bot->ton,44,stat_13x13_adaptive,2,0.105,0.6461562349156793,2,64,False,0.12215
bot->ton,44,statico,3,0.158,0.9426147186147187,0,0,True,0.16245
bot->ton,44,ogni_batch,3,0.158,0.6066233766233766,3,96,True,0.16245
bot->ton,44,su_innesco,3,0.158,0.9426147186147187,0,0,True,0.16245
bot->ton,44,oracolo,3,0.158,0.9294285714285715,3,96,True,0.16245
bot->ton,44,stat_13x13,3,0.158,0.6225108225108226,3,96,True,0.16245
bot->ton,44,martingala,3,0.158,0.6111601731601731,2,64,True,0.16245
bot->ton,44,stat_13x13_adaptive,3,0.158,0.6215670995670995,3,96,True,0.16245
bot->ton,44,statico,4,0.211,0.9272998931563682,0,0,True,0.2032
bot->ton,44,ogni_batch,4,0.211,0.7821243160895404,4,128,True,0.2032
bot->ton,44,su_innesco,4,0.211,0.7851436227799116,1,32,True,0.2032
bot->ton,44,oracolo,4,0.211,0.9219989806609834,4,128,True,0.2032
bot->ton,44,stat_13x13,4,0.211,0.6297182113848079,4,128,True,0.2032
bot->ton,44,martingala,4,0.211,0.7821243160895404,3,96,True,0.2032
bot->ton,44,stat_13x13_adaptive,4,0.211,0.6287447775849184,4,128,True,0.2032
bot->ton,44,statico,5,0.263,0.9125107662511263,0,0,True,0.2381
bot->ton,44,ogni_batch,5,0.263,0.7983048519140925,5,160,True,0.2381
bot->ton,44,su_innesco,5,0.263,0.7986241197265759,2,64,True,0.2381
bot->ton,44,oracolo,5,0.263,0.9060948146049022,5,160,True,0.2381
bot->ton,44,stat_13x13,5,0.263,0.6621123097051198,5,160,True,0.2381
bot->ton,44,martingala,5,0.263,0.739158329457843,4,128,True,0.2381
bot->ton,44,stat_13x13_adaptive,5,0.263,0.625627960595069,5,160,True,0.2381
bot->ton,44,statico,6,0.316,0.9030160795612976,0,0,True,0.2805
bot->ton,44,ogni_batch,6,0.316,0.7962719583604425,6,192,True,0.2805
bot->ton,44,su_innesco,6,0.316,0.7939659819685845,3,96,True,0.2805
bot->ton,44,oracolo,6,0.316,0.9197806487591784,6,192,True,0.2805
bot->ton,44,stat_13x13,6,0.316,0.7628868853982712,6,192,True,0.2805
bot->ton,44,martingala,6,0.316,0.7374737429129101,5,160,True,0.2805
bot->ton,44,stat_13x13_adaptive,6,0.316,0.7161037271121852,6,192,True,0.2805
bot->ton,44,statico,7,0.368,0.8912746481157164,0,0,True,0.32155
bot->ton,44,ogni_batch,7,0.368,0.7915090687228384,7,224,True,0.32155
bot->ton,44,su_innesco,7,0.368,0.7929127545890899,4,128,True,0.32155
