src,dst,exp,seed,spazio,terna,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
bot,unsw,bot->unsw,42,minimo,ton+bot+unsw,False,128 etichette,0.7583233690334763,257673,0.0,0.0,,,128.0,48.0
bot,unsw,bot->unsw,42,minimo,ton+bot+unsw,False,rifit completo n=128,0.7969681320823796,257673,0.0,0.0,,,128.0,
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,non adattato,0.6275705973559856,211043,0.0,0.212525409513701,0.6308224006010817,0.7630814573333397,,
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,8 etichette,0.7891998194505175,211043,0.0,0.212525409513701,,,8.0,2.0
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,rifit completo n=8,0.7364439701379482,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,32 etichette,0.7732406807531499,211043,0.0,0.212525409513701,,,32.0,7.0
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,rifit completo n=32,0.8465560815399473,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,128 etichette,0.7802060072794147,211043,0.0,0.212525409513701,,,128.0,20.0
bot,ton,bot->ton,43,minimo,ton+bot+unsw,False,rifit completo n=128,0.8922197977895604,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,43,minimo,ton+bot+unsw,True,non adattato,0.9833356889039708,733705,0.0,0.0,0.9956656304547306,0.9998705201681874,,
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,non adattato,0.4557949446439601,257673,0.0,0.0,0.37817273094955406,0.6390774353541117,,
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,8 etichette,0.6462452522809908,257673,0.0,0.0,,,8.0,2.0
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,rifit completo n=8,0.5714361703890856,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,32 etichette,0.7619270901447583,257673,0.0,0.0,,,32.0,8.0
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,rifit completo n=32,0.754429725893898,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,128 etichette,0.7629868641163383,257673,0.0,0.0,,,128.0,54.0
bot,unsw,bot->unsw,43,minimo,ton+bot+unsw,False,rifit completo n=128,0.8063966791497599,257673,0.0,0.0,,,128.0,
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,non adattato,0.6518608940469315,211043,0.0,0.212525409513701,0.6065145850487137,0.7630814573333397,,
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,8 etichette,0.7790340195387827,211043,0.0,0.212525409513701,,,8.0,1.0
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,rifit completo n=8,0.5222972640480654,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,32 etichette,0.7754052470843336,211043,0.0,0.212525409513701,,,32.0,9.0
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,rifit completo n=32,0.8203890803561633,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,128 etichette,0.7784729251042819,211043,0.0,0.212525409513701,,,128.0,25.0
bot,ton,bot->ton,44,minimo,ton+bot+unsw,False,rifit completo n=128,0.9252075316892945,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,44,minimo,ton+bot+unsw,True,non adattato,0.9729647690333096,733705,0.0,0.0,0.9941006371519645,0.9998705201681874,,
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,non adattato,0.4571353405566418,257673,0.0,0.0,0.3938901688775324,0.6390774353541117,,
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,8 etichette,0.7635502993447145,257673,0.0,0.0,,,8.0,3.0
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,rifit completo n=8,0.6557185751923531,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,32 etichette,0.7617278068959172,257673,0.0,0.0,,,32.0,11.0
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,rifit completo n=32,0.7787867546948857,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,128 etichette,0.7640117932533952,257673,0.0,0.0,,,128.0,55.0
bot,unsw,bot->unsw,44,minimo,ton+bot+unsw,False,rifit completo n=128,0.8046045096046102,257673,0.0,0.0,,,128.0,
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,non adattato,0.34256037313015775,211043,0.0,0.212525409513701,0.2841946933427718,0.7630814573333397,,
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,8 etichette,0.8061299016909075,211043,0.0,0.212525409513701,,,8.0,1.0
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,rifit completo n=8,0.6799830644393507,211043,0.0,0.212525409513701,,,8.0,
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,32 etichette,0.7710109877537517,211043,0.0,0.212525409513701,,,32.0,6.0
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,rifit completo n=32,0.9022669383846063,211043,0.0,0.212525409513701,,,32.0,
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,128 etichette,0.8366152951096777,211043,0.0,0.212525409513701,,,128.0,32.0
unsw,ton,unsw->ton,42,minimo,ton+bot+unsw,False,rifit completo n=128,0.9455972853773313,211043,0.0,0.212525409513701,,,128.0,
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,non adattato,0.6951596645702306,200477,0.0,0.0,0.715862714884696,0.9976206746908622,,
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,8 etichette,0.7196724901747052,200477,0.0,0.0,,,8.0,2.0
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,rifit completo n=8,0.6345969379081373,200477,0.0,0.0,,,8.0,
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,32 etichette,0.8101987666571038,200477,0.0,0.0,,,32.0,2.0
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,rifit completo n=32,0.6505186041064055,200477,0.0,0.0,,,32.0,
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,128 etichette,0.810198609334407,200477,0.0,0.0,,,128.0,2.0
unsw,bot,unsw->bot,42,minimo,ton+bot+unsw,False,rifit completo n=128,0.7030961031765802,200477,0.0,0.0,,,128.0,
unsw,unsw,unsw->unsw,42,minimo,ton+bot+unsw,True,non adattato,0.7902481753731283,51535,0.0,0.0,0.8879271830634143,0.6390802367323178,,
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,non adattato,0.3668820980731854,211043,0.0,0.212525409513701,0.27162833448209484,0.7630814573333397,,
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,8 etichette,0.7462364576290983,211043,0.0,0.212525409513701,,,8.0,2.0
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,rifit completo n=8,0.7250817173654549,211043,0.0,0.212525409513701,,,8.0,
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,32 etichette,0.8452513675853558,211043,0.0,0.212525409513701,,,32.0,7.0
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,rifit completo n=32,0.9419396007420817,211043,0.0,0.212525409513701,,,32.0,
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,128 etichette,0.8590467839666391,211043,0.0,0.212525409513701,,,128.0,20.0
unsw,ton,unsw->ton,43,minimo,ton+bot+unsw,False,rifit completo n=128,0.9582392356700347,211043,0.0,0.212525409513701,,,128.0,
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,non adattato,0.7018161006289307,200477,0.0,0.0,0.7443734381551363,0.9976206746908622,,
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,8 etichette,0.8070735674755778,200477,0.0,0.0,,,8.0,4.0
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,rifit completo n=8,0.7312743400745394,200477,0.0,0.0,,,8.0,
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,32 etichette,0.724673825431701,200477,0.0,0.0,,,32.0,6.0
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,rifit completo n=32,0.9362158163363785,200477,0.0,0.0,,,32.0,
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,128 etichette,0.6689474308909116,200477,0.0,0.0,,,128.0,18.0
unsw,bot,unsw->bot,43,minimo,ton+bot+unsw,False,rifit completo n=128,0.7956804673943219,200477,0.0,0.0,,,128.0,
unsw,unsw,unsw->unsw,43,minimo,ton+bot+unsw,True,non adattato,0.7940051396445589,51535,0.0,0.0,0.8919988809825805,0.6390802367323178,,
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,non adattato,0.34343688716678156,211043,0.0,0.212525409513701,0.2661442759387245,0.7630814573333397,,
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,8 etichette,0.637013286168503,211043,0.0,0.212525409513701,,,8.0,1.0
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,rifit completo n=8,0.5657037925899728,211043,0.0,0.212525409513701,,,8.0,
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,32 etichette,0.723552936460621,211043,0.0,0.212525409513701,,,32.0,9.0
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,rifit completo n=32,0.8785288313764569,211043,0.0,0.212525409513701,,,32.0,
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,128 etichette,0.8200855712434321,211043,0.0,0.212525409513701,,,128.0,25.0
unsw,ton,unsw->ton,44,minimo,ton+bot+unsw,False,rifit completo n=128,0.9423418140038082,211043,0.0,0.212525409513701,,,128.0,
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,non adattato,0.7168036006289308,200477,0.0,0.0,0.7523098322851154,0.9976206746908622,,
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,8 etichette,0.67752222566677,200477,0.0,0.0,,,8.0,2.0
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,rifit completo n=8,0.5683935518065543,200477,0.0,0.0,,,8.0,
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,32 etichette,0.8069079729391218,200477,0.0,0.0,,,32.0,10.0
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,rifit completo n=32,0.770692923973243,200477,0.0,0.0,,,32.0,
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,128 etichette,0.7425841181433619,200477,0.0,0.0,,,128.0,12.0
unsw,bot,unsw->bot,44,minimo,ton+bot+unsw,False,rifit completo n=128,0.5688134601940094,200477,0.0,0.0,,,128.0,
unsw,unsw,unsw->unsw,44,minimo,ton+bot+unsw,True,non adattato,0.793098894694829,51535,0.0,0.0,0.8884464046974245,0.6390802367323178,,
