src,dst,exp,seed,spazio,terna,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,8 etichette,,200477,0.0,0.002239658414680986,,,8.0,0.0
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,32 etichette,0.9230120810993878,200477,0.0,0.002239658414680986,,,32.0,4.0
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,rifit completo n=32,0.7118081203672955,200477,0.0,0.002239658414680986,,,32.0,
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,128 etichette,0.9261296073332907,200477,0.0,0.002239658414680986,,,128.0,4.0
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,rifit completo n=128,0.7581735718428724,200477,0.0,0.002239658414680986,,,128.0,
cic,cic,cic->cic,50,ridotto,ton+bot+cic,True,non adattato,0.990425,85542,0.0,0.0,0.9953525284193432,0.9352131116878258,,
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,non adattato,0.523118400675596,211043,0.0,0.29760285818529875,0.5334564529970257,0.7630814573333397,,
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,8 etichette,0.5036335523277693,211043,0.0,0.29760285818529875,,,8.0,1.0
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,rifit completo n=8,0.49960213342720367,211043,0.0,0.29760285818529875,,,8.0,
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,32 etichette,0.4966992462267003,211043,0.0,0.29760285818529875,,,32.0,3.0
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,rifit completo n=32,0.49965436111666095,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,128 etichette,0.5130537817684784,211043,0.0,0.29760285818529875,,,128.0,25.0
cic,ton,cic->ton,51,ridotto,ton+bot+cic,False,rifit completo n=128,0.7123762533683892,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,51,ridotto,ton+bot+cic,False,non adattato,0.17601406184486373,200477,0.0,0.0022496346214278943,0.11297738993710693,0.9976206746908622,,
cic,bot,cic->bot,51,ridotto,ton+bot+cic,False,8 etichette,,200477,0.0,0.0022496346214278943,,,8.0,0.0
cic,bot,cic->bot,51,ridotto,ton+bot+cic,False,32 etichette,,200477,0.0,0.0022496346214278943,,,32.0,0.0
cic,bot,cic->bot,51,ridotto,ton+bot+cic,False,128 etichette,,200477,0.0,0.0022496346214278943,,,128.0,0.0
cic,cic,cic->cic,51,ridotto,ton+bot+cic,True,non adattato,0.99038125,85542,0.0,0.0,0.9954110993323709,0.9352131116878258,,
